id_cliente,n_transacciones,monto_total,monto_promedio,monto_std,monto_max,monto_min,n_canales,n_tipos,n_productos_prom,prop_exitosas,prop_digital,cluster
1484,4,823.89,205.9725,81.63386730803991,274.05,96.49,4,2,1.75,1.0,0.5,3
1485,13,3346.83,257.4484615384615,104.71624673740573,489.05,74.23,5,3,1.7692307692307692,0.8461538461538461,0.3846153846153846,1
1486,5,1540.02,308.004,155.90180412682852,585.7,218.51,2,3,2.2,1.0,0.2,3
1487,3,17199.920000000002,5733.306666666667,559.0114969598865,6227.02,5126.34,2,2,4.333333333333333,1.0,0.3333333333333333,0
1488,8,2087.71,260.96375,77.28590445084869,390.25,120.77,5,2,2.0,0.875,0.25,1
1489,9,2173.03,241.4477777777778,376.0162930571553,1144.38,9.76,2,6,1.6666666666666667,0.8888888888888888,0.0,1
1490,14,17705.16,1264.6542857142856,944.1178358879564,3009.02,423.34,5,6,2.2857142857142856,1.0,0.5714285714285714,1
1491,7,10563.45,1509.064285714286,1123.5561579624036,3717.89,323.48,2,4,2.857142857142857,1.0,1.0,3
1492,8,3038.65,379.83125,231.63893297466825,903.27,147.36,3,2,3.0,0.875,0.875,3
1493,9,1724.08,191.56444444444443,77.32689459546256,338.89,69.66,4,3,2.4444444444444446,0.8888888888888888,0.3333333333333333,1
1494,14,3175.19,226.79928571428573,90.80182465671608,426.92,116.41,5,3,1.9285714285714288,1.0,0.5714285714285714,1
1495,8,2280.79,285.09875,122.8517495005958,528.83,103.77,5,3,2.0,0.875,0.375,1
1496,4,852.5600000000001,213.14,36.819559113782624,255.06,176.08,3,2,1.25,1.0,0.5,3
1497,11,14064.98,1278.634545454545,954.714259947589,3908.42,303.88,5,6,3.0,0.9090909090909092,0.2727272727272727,1
1498,4,1308.07,327.0175,26.84295236494428,362.71,302.51,3,2,2.75,1.0,0.25,3
1499,11,87253.4,7932.127272727273,4886.036702678544,17284.46,1305.92,5,2,5.090909090909091,0.8181818181818182,0.3636363636363636,0
1500,12,4704.76,392.0633333333333,155.41962373659334,620.22,96.48,5,5,2.6666666666666665,1.0,0.5,1
1501,7,1212.92,173.27428571428572,96.28399483769232,314.28,64.88,1,4,1.1428571428571428,1.0,0.0,1
1502,5,3251.6,650.3199999999999,257.89951231051214,1017.92,379.96,2,3,2.4,1.0,1.0,3
1503,8,3275.5,409.4375,268.08515085163305,932.42,168.56,3,3,3.125,1.0,0.875,3
1504,11,5517.05,501.55,208.3279519891654,810.96,166.48,2,3,3.272727272727273,1.0,1.0,3
1505,11,3271.0,297.3636363636364,112.51864354610106,438.68,98.39,4,3,1.7272727272727273,0.9090909090909092,0.3636363636363636,1
1506,8,4090.9,511.3625,126.5084968066798,681.91,377.79,3,2,2.875,0.875,0.75,3
1507,6,1539.78,256.63,79.19705423814702,379.18,136.82,3,3,1.5,0.8333333333333334,0.1666666666666666,1
1508,8,8756.25,1094.53125,605.2123907578112,1803.1,311.6,4,4,2.75,0.875,0.375,1
1509,9,16104.49,1789.3877777777775,3587.156561570661,11316.67,232.07,3,5,2.7777777777777777,0.8888888888888888,0.0,1
1510,5,27245.6,5449.120000000001,3657.147578044945,11113.69,1612.41,2,3,4.6,1.0,0.8,0
1511,13,5670.08,436.16,145.90035269548414,681.79,208.99,2,3,3.230769230769231,0.9230769230769232,1.0,3
1512,6,1121.59,186.93166666666664,86.73983362139143,291.52,96.12,2,3,1.6666666666666667,0.6666666666666666,0.0,1
1513,5,1293.03,258.606,109.75927787663326,419.28,158.38,3,2,1.8,1.0,0.4,3
1514,8,3721.38,465.1725,265.2958073412717,877.85,211.47,2,3,3.25,1.0,1.0,3
1515,9,57698.57,6410.952222222222,2654.299919139592,11277.71,2236.45,4,3,4.111111111111111,1.0,0.5555555555555556,0
1516,10,7256.33,725.633,528.161239333638,1737.65,86.02,2,6,2.3,0.9,0.0,1
1517,13,10321.89,793.9915384615384,537.1205202256155,2142.99,265.41,5,5,2.230769230769231,0.8461538461538461,0.5384615384615384,1
1518,6,6076.33,1012.7216666666668,494.5557472890864,1923.4,510.51,4,4,1.8333333333333333,1.0,0.5,1
1519,7,2613.8100000000004,373.4014285714287,278.0480323270647,788.7,109.4,2,5,1.4285714285714286,0.8571428571428571,0.0,1
1520,11,4872.78,442.98,129.85510055442566,698.01,203.18,3,3,2.727272727272727,0.9090909090909092,0.8181818181818182,3
1521,7,3325.95,475.13571428571424,174.96372279772197,692.4,227.97,3,3,3.2857142857142856,1.0,0.8571428571428571,3
1522,4,943.44,235.86,60.4733665894885,295.77,176.76,3,3,1.75,0.5,0.25,1
1523,7,2067.34,295.3342857142857,292.654905070639,922.91,64.7,2,5,1.7142857142857142,0.7142857142857143,0.0,1
1524,8,33422.04,4177.755,1870.3499038109724,7410.53,1964.96,4,3,4.5,1.0,0.25,0
1525,10,3969.64,396.964,177.3184679358332,832.8,242.45,3,3,3.0,0.8,0.8,3
1526,13,3905.76,300.44307692307694,87.89787704912781,504.85,170.21,4,3,1.8461538461538465,0.9230769230769232,0.4615384615384615,1
1527,4,16645.62,4161.405,1886.2840281269064,5747.29,1616.21,4,2,4.25,1.0,0.5,0
1528,6,187061.83,31176.971666666668,71778.20350006997,177650.67,350.16,3,4,2.833333333333333,1.0,0.3333333333333333,2
1529,7,1785.28,255.04,98.02018091529249,394.13,110.95,4,2,1.7142857142857142,0.8571428571428571,0.5714285714285714,3
1530,7,1862.3,266.04285714285714,108.20548302716853,450.53,134.72,4,3,2.0,0.7142857142857143,0.5714285714285714,1
1531,4,1291.56,322.89,120.95849894350816,475.47,182.44,3,2,2.0,0.75,0.25,3
1532,9,34238.04,3804.226666666667,2148.785883691067,6613.49,1044.14,4,3,4.222222222222222,0.7777777777777778,0.5555555555555556,0
1533,8,111525.52,13940.69,38675.71168901153,109658.13,195.23,4,4,1.875,0.875,0.375,2
1534,7,31669.4,4524.2,2523.2547155146003,8095.19,1507.41,5,2,4.714285714285714,0.8571428571428571,0.4285714285714285,0
1535,3,3808.59,1269.53,816.0116345371554,2147.06,533.56,3,3,1.6666666666666667,1.0,0.3333333333333333,3
1536,7,31993.76,4570.537142857143,1834.651616544808,7438.38,2392.64,4,2,5.0,0.8571428571428571,0.2857142857142857,0
1537,12,13364.87,1113.7391666666667,782.6306821165086,2789.2,258.39,4,5,2.5,0.75,0.5833333333333334,1
1538,5,1052.35,210.47,61.03381890394866,256.51,106.61,2,2,2.8,1.0,0.4,3
1539,4,327.13,81.7825,71.74106558775571,187.13,33.13,1,4,1.0,1.0,0.0,3
1540,11,4302.38,391.12545454545455,183.66556690700827,744.51,114.49,2,3,2.8181818181818183,0.9090909090909092,1.0,3
1541,7,1598.87,228.41,100.88307885864704,368.62,124.38,4,2,2.142857142857143,0.8571428571428571,0.5714285714285714,3
1542,8,3024.77,378.09625,114.4157642656815,564.22,249.16,2,3,3.0,0.875,1.0,3
1543,4,2329.19,582.2975,227.50959633606664,897.63,378.98,2,3,3.0,1.0,1.0,3
1544,7,1912.52,273.21714285714285,309.2466879754891,804.23,10.49,2,3,1.5714285714285714,1.0,0.0,1
1545,1,641.38,641.38,0.0,641.38,641.38,1,1,3.0,1.0,1.0,3
1546,6,33460.41,5576.735000000001,3216.301462790764,11757.29,2591.44,4,3,4.666666666666667,1.0,0.5,0
1547,9,8862.289999999999,984.6988888888887,612.9755442398261,1790.05,196.72,4,4,3.111111111111111,0.7777777777777778,0.3333333333333333,1
1548,8,8894.73,1111.84125,1151.1419798671666,3855.04,291.41,5,5,2.625,1.0,0.5,1
1549,8,4393.34,549.1675,253.91740652368492,926.16,191.21,5,5,3.25,0.875,0.5,1
1550,12,3186.54,265.545,129.26732375549938,557.98,123.64,5,3,2.333333333333333,1.0,0.25,1
1551,9,3598.57,399.8411111111111,150.9670541413295,591.76,186.53,3,2,3.333333333333333,0.8888888888888888,0.8888888888888888,3
1552,6,1214.2,202.36666666666667,74.33121650199644,273.75,77.32,2,5,1.3333333333333333,1.0,0.0,1
1553,8,2154.99,269.37375,87.66819132184067,389.31,168.06,4,3,2.0,1.0,0.5,1
1554,11,55171.86,5015.623636363636,2245.7584427238503,9056.96,1502.55,5,3,4.727272727272728,0.9090909090909092,0.4545454545454545,0
1555,4,1621.23,405.3075,110.94607199746493,548.64,306.52,4,2,2.25,1.0,0.5,3
1556,8,3731.69,466.46125,213.43023814670016,880.62,204.34,3,3,3.125,1.0,0.75,3
1557,8,11230.68,1403.835,2222.855273227271,6835.09,212.16,4,4,2.75,0.875,0.625,1
1558,10,9176.66,917.666,911.9440428885974,2658.76,133.27,4,5,2.2,1.0,0.5,1
1559,11,162629.02,14784.456363636362,46197.10692651938,154065.22,93.53,4,5,2.090909090909091,0.8181818181818182,0.4545454545454545,2
1560,9,6715.06,746.1177777777779,638.938235449597,2112.01,95.96,3,5,2.7777777777777777,0.7777777777777778,0.2222222222222222,1
1561,10,2506.76,250.676,54.20359791256174,321.87,172.09,5,2,2.1,0.9,0.4,1
1562,7,8552.69,1221.8128571428572,893.0487156498291,2441.49,296.16,4,4,1.8571428571428568,1.0,0.5714285714285714,1
1563,10,4736.99,473.699,208.702639308765,821.34,100.23,3,3,3.2,0.9,0.9,3
1564,10,1812.84,181.284,203.27935732768236,571.99,7.17,2,5,1.4,0.9,0.0,1
1565,7,112148.64,16021.234285714285,41596.16454940282,110350.8,69.3,2,4,1.5714285714285714,0.8571428571428571,0.0,2
1566,9,1819.24,202.13777777777776,150.47080711701005,553.8,41.75,2,6,1.2222222222222223,1.0,0.0,1
1567,9,11524.19,1280.4655555555555,852.2116007059384,2624.33,292.11,5,4,2.6666666666666665,0.8888888888888888,0.5555555555555556,1
1568,6,5104.25,850.7083333333334,504.97327974524217,1820.6,438.05,4,4,2.6666666666666665,1.0,0.5,1
1569,6,4237.78,706.2966666666666,275.486645895344,1128.33,381.21,2,3,3.333333333333333,1.0,1.0,3
1570,9,1366.6,151.84444444444446,93.92249159694272,270.6,20.96,2,5,1.5555555555555556,0.8888888888888888,0.0,1
1571,14,3237.67,231.2621428571429,57.926814858667385,372.15,155.0,5,3,1.7142857142857142,1.0,0.4285714285714285,1
1572,8,2285.13,285.64125,136.079651091085,455.19,91.95,3,3,2.125,0.875,0.5,3
1573,13,4226.8,325.1384615384616,193.84712266139667,783.0,148.19,4,3,1.9230769230769231,0.8461538461538461,0.5384615384615384,1
1574,12,8177.65,681.4708333333333,379.0540672506265,1416.24,230.97,5,5,2.25,0.9166666666666666,0.4166666666666667,1
1575,13,3375.95,259.6884615384615,131.69155388293726,468.63,123.49,5,3,2.0,0.9230769230769232,0.2307692307692307,1
1576,6,1488.13,248.02166666666665,41.21042509689345,327.45,218.29,4,3,2.333333333333333,0.6666666666666666,0.3333333333333333,1
1577,4,14831.45,3707.8625,983.9163608212168,4502.62,2425.16,2,3,4.5,1.0,0.5,0
1578,6,1761.7,293.6166666666667,96.01542952393989,414.75,154.81,4,3,1.8333333333333333,0.6666666666666666,0.5,1
1579,7,159905.27,22843.61,59554.95555308728,157901.25,176.2,3,2,2.4285714285714284,0.8571428571428571,0.8571428571428571,2
1580,10,2358.42,235.842,77.27215810224132,336.4,118.89,4,2,2.0,0.9,0.3,1
1581,7,4115.87,587.9814285714285,488.1317134554488,1634.42,154.39,5,5,2.2857142857142856,0.5714285714285714,0.2857142857142857,1
1582,8,4954.76,619.345,285.45107301552446,1002.46,254.71,3,6,2.375,0.875,0.75,1
1583,5,2490.7,498.14,241.44105408981295,833.41,313.45,2,3,2.8,1.0,1.0,3
1584,10,2255.75,225.575,91.37366083530002,348.45,97.52,4,3,2.0,1.0,0.4,1
1585,4,595.86,148.965,120.99448954394578,315.47,59.21,2,3,1.5,0.75,0.0,3
1586,7,5098.9400000000005,728.4200000000001,361.7042944634931,1245.66,273.65,4,4,2.0,0.7142857142857143,0.2857142857142857,1
1587,5,3311.62,662.324,758.4695103825862,2005.94,233.53,2,4,1.6,1.0,0.0,1
1588,12,2165.69,180.47416666666663,114.76172789807372,408.3,62.14,2,5,1.3333333333333333,0.8333333333333334,0.0,1
1589,7,1975.74,282.24857142857144,76.32379957098821,423.57,210.69,3,3,2.0,0.8571428571428571,0.2857142857142857,1
1590,5,53144.85,10628.97,6684.30344777599,21877.3,4015.9,3,2,4.4,0.8,0.6,0
1591,6,1222.98,203.83,65.62940103337831,290.3,133.53,3,3,1.8333333333333333,0.6666666666666666,0.6666666666666666,3
1592,4,1398.72,349.68,217.20417782967863,604.39,155.34,4,3,1.5,1.0,0.25,1
1593,7,1804.15,257.7357142857143,119.31977718958171,492.3,139.77,1,3,1.8571428571428568,0.8571428571428571,1.0,3
1594,8,1525.71,190.71375,87.67830110083436,344.28,109.83,4,3,1.875,0.625,0.25,1
1595,4,4164.48,1041.12,885.2834292285532,2176.06,67.71,3,4,2.0,1.0,0.5,3
1596,11,66079.42,6007.22,3605.6079235379984,13967.09,1542.89,4,2,4.181818181818182,1.0,0.1818181818181818,0
1597,4,1152.09,288.02250000000004,119.9809085854912,420.08,128.91,2,2,2.25,1.0,0.0,3
1598,10,6910.96,691.096,453.9676192123546,1458.98,163.31,5,6,1.9,0.9,0.5,1
1599,5,31202.77,6240.554,1782.4712690054787,8131.01,4084.99,3,2,4.2,1.0,0.4,0
1600,1,283.08,283.08,0.0,283.08,283.08,1,1,3.0,1.0,0.0,3
1601,9,5691.7,632.411111111111,394.64263987956383,1440.93,217.0,5,5,2.555555555555556,1.0,0.4444444444444444,1
1602,12,139250.62,11604.218333333332,36405.32692180658,127179.08,227.92,5,6,2.6666666666666665,1.0,0.25,2
1603,4,1412.25,353.0625,112.12567275903707,520.71,285.06,2,2,2.5,1.0,1.0,3
1604,9,7024.35,780.4833333333333,402.3523810355793,1575.1,299.01,5,5,2.333333333333333,0.8888888888888888,0.6666666666666666,1
1605,8,6506.05,813.25625,870.1517949175387,2889.39,172.4,2,6,2.375,0.875,1.0,3
1606,11,11988.53,1089.8663636363635,637.8949092644136,2523.85,189.06,4,5,2.5454545454545454,0.8181818181818182,0.3636363636363636,1
1607,10,4907.56,490.756,190.167409300332,928.52,279.6,2,3,3.4,1.0,1.0,3
1608,10,5806.26,580.626,400.8124436469285,1587.37,161.61,3,3,3.4,1.0,0.8,3
1609,5,2318.57,463.714,238.8516088076444,743.48,247.24,3,3,3.8,1.0,0.8,3
1610,11,12802.79,1163.89,851.2755420543925,3067.59,242.56,5,5,2.727272727272727,0.9090909090909092,0.3636363636363636,1
1611,6,1699.83,283.305,139.30965619798218,485.31,154.99,4,2,1.8333333333333333,1.0,0.5,3
1612,8,2495.61,311.95125,163.98539076371583,597.95,127.41,4,2,1.75,1.0,0.625,3
1613,15,71208.47,4747.231333333333,2062.011935360589,8862.96,2314.67,5,3,4.533333333333333,1.0,0.5333333333333333,0
1614,6,2783.9700000000003,463.99500000000006,440.4193887989038,1309.45,134.39,2,5,1.1666666666666667,1.0,0.0,1
1615,7,5384.0,769.1428571428571,397.34924607597134,1509.59,417.83,3,4,2.142857142857143,0.8571428571428571,0.8571428571428571,3
1616,9,4502.79,500.31,211.627235073844,876.36,228.99,2,3,2.6666666666666665,1.0,1.0,3
1617,4,860.4,215.1,49.1391948109314,249.53,142.44,3,3,1.75,1.0,0.5,3
1618,10,4243.04,424.304,205.01547991418707,709.56,154.63,3,3,2.6,0.9,0.9,3
1619,9,2253.09,250.34333333333336,66.22869751852288,322.6,155.68,4,3,2.0,1.0,0.7777777777777778,3
1620,11,90261.98,8205.634545454544,6812.37670656044,27942.7,2985.02,3,3,4.636363636363637,0.8181818181818182,0.7272727272727273,0
1621,5,1013.54,202.708,40.212057520102114,263.3,153.92,2,2,2.0,1.0,1.0,3
1622,7,5602.09,800.2985714285714,696.0620119028804,1967.53,226.5,3,4,2.142857142857143,1.0,0.7142857142857143,3
1623,9,8570.02,952.2244444444444,635.4544134143516,1997.96,229.63,4,4,2.555555555555556,0.8888888888888888,0.4444444444444444,1
1624,9,3535.55,392.8388888888889,262.2206168689089,1058.55,189.97,2,3,3.0,1.0,0.7777777777777778,3
1625,8,81475.39,10184.42375,9253.703078142653,25997.89,3307.61,5,3,4.375,1.0,0.375,0
1626,7,12182.97,1740.4242857142856,2161.2972926297234,6527.29,425.67,5,5,2.4285714285714284,0.8571428571428571,0.2857142857142857,1
1627,2,2356.74,1178.37,975.0295405781304,1867.82,488.92,2,2,1.5,0.5,0.0,3
1628,12,3094.35,257.8625,101.22587749681402,450.7,108.97,4,3,2.1666666666666665,0.9166666666666666,0.25,1
1629,9,176659.57,19628.841111111116,57894.27992675992,174013.1,108.17,3,3,2.888888888888889,0.8888888888888888,0.8888888888888888,2
1630,10,187664.06,18766.405999999995,58233.25055769354,184500.93,185.1,3,3,3.1,0.9,0.9,2
1631,8,4171.46,521.4325,186.2770469527273,801.23,315.81,2,2,3.125,1.0,1.0,3
1632,7,3396.27,485.18142857142857,445.4546311888777,1212.17,144.58,2,3,3.2857142857142856,0.8571428571428571,1.0,3
1633,7,2944.69,420.67,191.2880034572651,684.6,132.28,2,2,3.0,0.7142857142857143,1.0,3
1634,8,2214.01,276.75125,97.08884361942488,388.44,118.9,3,2,1.75,0.625,0.5,3
1635,5,2488.54,497.708,172.3948040690322,684.83,323.16,2,3,3.4,1.0,1.0,3
1636,3,939.57,313.19,88.32244731663633,369.82,211.42,2,2,2.0,1.0,0.6666666666666666,3
1637,8,2206.97,275.87125,93.57400286671508,408.38,157.15,2,3,1.875,1.0,1.0,3
1638,12,70787.04,5898.919999999999,3273.0164567872253,14518.9,2308.19,5,3,4.75,0.75,0.5,0
1639,8,3838.67,479.83375,298.17723214498267,1162.2,251.3,3,3,3.125,0.625,0.875,3
1640,8,3690.01,461.25125,258.2130167371506,1039.05,195.54,2,3,3.125,0.875,1.0,3
1641,5,1436.83,287.366,162.00470820318773,552.37,138.65,3,3,2.0,1.0,0.4,3
1642,7,3310.78,472.9685714285714,381.9893694606597,1261.56,173.33,3,3,2.7142857142857144,1.0,0.8571428571428571,3
1643,6,1478.34,246.39,230.02448947883784,595.79,55.04,2,4,1.3333333333333333,0.8333333333333334,0.0,1
1644,6,44015.03,7335.838333333333,2884.7889698653294,12569.74,4305.59,4,3,4.833333333333333,1.0,0.6666666666666666,0
1645,10,3170.01,317.00100000000003,156.58716496642444,624.64,131.38,4,3,1.8,1.0,0.4,1
1646,9,4617.599999999999,513.0666666666666,360.741852021636,1098.6,184.45,2,2,3.2222222222222223,1.0,1.0,3
1647,4,1307.85,326.9625,90.77073000147128,401.03,195.89,3,2,2.75,1.0,0.0,3
1648,12,11174.35,931.1958333333332,884.2374249185086,3465.59,254.9,5,5,2.5,0.8333333333333334,0.5,1
1649,7,29559.03,4222.718571428572,2403.239396831067,8236.14,1868.34,2,2,4.714285714285714,1.0,0.4285714285714285,0
1650,11,8417.82,765.2563636363636,466.64049419810806,1731.36,274.74,4,6,2.727272727272727,1.0,0.5454545454545454,1
1651,7,2918.95,416.99285714285713,209.42234994656812,694.23,151.9,2,3,3.0,0.8571428571428571,1.0,3
1652,4,3856.82,964.205,610.1233107331665,1702.33,356.14,2,4,3.25,1.0,0.0,3
1653,9,4185.59,465.0655555555556,203.2692872220931,836.48,185.07,3,3,3.2222222222222223,0.7777777777777778,0.8888888888888888,3
1654,8,3399.7200000000003,424.965,181.49722012825904,751.95,218.05,3,3,2.875,1.0,0.875,3
1655,10,4883.22,488.322,263.3125364277212,1065.64,282.34,2,3,3.0,0.9,1.0,3
1656,8,9428.85,1178.60625,1071.9014296891496,3007.62,143.1,5,5,2.5,0.875,0.5,1
1657,8,47602.66,5950.3325,4378.338832697527,14706.43,971.77,4,3,4.375,1.0,0.375,0
1658,10,9040.1,904.01,564.7236913944927,2219.89,332.81,4,4,2.5,1.0,0.3,1
1659,14,73439.76000000001,5245.697142857143,2901.032544320486,11520.72,851.95,4,3,4.142857142857143,1.0,0.5,0
1660,12,5825.91,485.4925,369.0410799780475,1307.28,153.92,3,3,3.0,0.9166666666666666,0.9166666666666666,3
1661,12,3639.59,303.2991666666667,153.1448927387711,678.61,113.43,5,3,2.083333333333333,0.9166666666666666,0.5833333333333334,1
1662,13,17258.96,1327.6123076923077,1595.4531432697204,5349.83,245.81,4,6,2.6153846153846154,0.9230769230769232,0.4615384615384615,1
1663,9,2322.85,258.09444444444443,70.42579944720384,379.54,172.22,5,3,1.8888888888888888,0.7777777777777778,0.5555555555555556,1
1664,15,7695.8,513.0533333333334,179.25346402975498,992.89,237.28,3,3,3.066666666666667,0.9333333333333332,0.8666666666666667,3
1665,9,2704.94,300.5488888888889,149.60287835169186,493.21,102.93,3,3,2.888888888888889,1.0,0.8888888888888888,3
1666,10,2545.31,254.531,69.11951492403094,358.63,166.09,5,3,2.1,0.9,0.6,1
1667,6,2921.94,486.99,260.9131217857776,881.82,134.57,2,3,2.5,1.0,1.0,3
1668,6,2788.86,464.81,117.53241255075127,663.79,328.15,4,3,2.1666666666666665,0.8333333333333334,0.5,1
1669,7,3427.32,489.6171428571429,230.79949867899668,955.64,240.2,5,3,2.857142857142857,1.0,0.2857142857142857,1
1670,14,6601.46,471.5328571428572,288.28995949400485,1119.79,114.27,2,3,3.142857142857143,0.9285714285714286,1.0,3
1671,1,142.86,142.86,0.0,142.86,142.86,1,1,1.0,1.0,1.0,3
1672,13,2766.4,212.8,182.22069453458536,602.47,51.79,2,6,1.6153846153846154,0.7692307692307693,0.0,1
1673,8,1883.74,235.4675,81.76352954885029,394.97,159.09,5,3,2.0,1.0,0.5,1
1674,7,31396.08,4485.154285714286,2809.870923434368,8411.63,1439.97,4,2,4.571428571428571,0.8571428571428571,0.1428571428571428,0
1675,11,3656.08,332.3709090909091,358.2566090515162,1278.74,16.69,2,6,1.4545454545454546,1.0,0.0,1
1676,12,66669.22,5555.768333333333,4034.109930779669,17398.62,2573.0,5,3,4.166666666666667,0.8333333333333334,0.4166666666666667,0
1677,7,3107.21,443.88714285714286,770.3544617623389,2184.69,59.58,2,5,1.8571428571428568,0.7142857142857143,0.0,1
1678,8,1759.98,219.9975,187.44874329876345,609.76,16.98,2,4,1.625,0.875,0.0,1
1679,6,1315.33,219.22166666666664,75.98573113859383,370.41,169.17,3,3,1.6666666666666667,1.0,0.6666666666666666,3
1680,4,2350.48,587.62,338.5801326126505,1014.02,227.21,4,2,2.75,1.0,0.5,3
1681,9,2694.28,299.3644444444445,81.0800934433217,415.11,192.08,4,2,2.111111111111111,0.7777777777777778,0.4444444444444444,1
1682,8,7427.41,928.42625,1015.6178771978804,3006.85,197.59,5,4,2.375,1.0,0.25,1
1683,6,31552.65,5258.775000000001,2923.051911182899,9128.58,2285.35,4,3,4.0,1.0,0.6666666666666666,0
1684,4,976.21,244.0525,56.79286479538311,291.13,161.93,3,3,2.25,1.0,0.25,3
1685,14,3507.44,250.53142857142856,123.66590213817368,548.51,103.16,5,3,2.142857142857143,0.9285714285714286,0.4285714285714285,1
1686,8,9839.62,1229.9525,720.2611588415094,2559.66,638.92,4,4,2.625,1.0,0.25,1
1687,11,2920.65,265.51363636363635,124.46511617901037,445.98,94.89,2,4,1.2727272727272727,0.9090909090909092,0.0,1
1688,11,4755.31,432.300909090909,244.2351447050381,994.75,154.26,2,3,2.727272727272727,0.9090909090909092,1.0,3
1689,9,3418.73,379.8588888888889,130.2337634260452,611.6,208.53,3,3,3.333333333333333,0.8888888888888888,0.8888888888888888,3
1690,9,11884.01,1320.4455555555555,776.3220251788414,2682.65,250.19,4,5,2.7777777777777777,1.0,0.2222222222222222,1
1691,9,4132.16,459.12888888888887,258.27883974710574,1028.01,222.31,3,3,3.4444444444444446,0.8888888888888888,0.7777777777777778,3
1692,7,1412.88,201.84,57.08008467641465,293.51,130.29,4,3,2.0,1.0,0.5714285714285714,3
1693,13,6097.97,469.0746153846154,298.70656062473154,1327.31,135.19,3,3,3.230769230769231,1.0,0.7692307692307693,3
1694,7,1429.66,204.23714285714289,125.98372245575824,462.89,83.22,2,5,1.4285714285714286,1.0,0.0,1
1695,6,1521.66,253.61,130.7931756629527,492.73,142.5,4,2,1.6666666666666667,1.0,0.6666666666666666,3
1696,8,7464.58,933.0725,518.135137633031,1985.31,365.29,4,4,2.75,0.875,0.75,1
1697,2,1253.9,626.95,85.29121994672141,687.26,566.64,1,1,3.0,1.0,1.0,3
1698,9,1290.47,143.38555555555556,66.80313767165265,252.3,22.04,2,6,1.7777777777777777,0.7777777777777778,0.0,1
1699,10,4136.86,413.686,185.64230224337936,827.89,232.96,3,3,3.1,1.0,0.9,3
1700,14,3952.77,282.3407142857143,140.98751523910445,583.48,125.18,5,3,2.0,1.0,0.2142857142857142,1
1701,8,2491.19,311.39875,184.02558078682588,698.83,162.42,4,2,2.5,1.0,0.5,3
1702,8,38148.06,4768.5075,2093.477363265995,6791.47,1348.36,4,3,5.0,1.0,0.5,0
1703,7,2883.6800000000003,411.9542857142857,246.4855666401276,877.85,93.45,3,3,3.0,1.0,0.8571428571428571,3
1704,12,56092.55,4674.379166666667,2384.1226961961133,11528.66,2621.63,5,3,4.166666666666667,0.9166666666666666,0.5,0
1705,3,875.5600000000001,291.8533333333333,5.283988392619095,296.6,286.16,3,2,2.333333333333333,0.3333333333333333,0.6666666666666666,3
1706,1,6936.78,6936.78,0.0,6936.78,6936.78,1,1,6.0,1.0,0.0,0
1707,4,780.85,195.2125,75.34218976332804,272.27,92.88,3,3,1.75,1.0,0.25,3
1708,6,4072.76,678.7933333333333,428.57193448319344,1301.36,216.1,3,5,2.1666666666666665,0.6666666666666666,0.0,1
1709,8,3178.11,397.26375,158.3341860873026,559.28,142.1,3,3,3.0,1.0,0.875,3
1710,9,2735.86,303.9844444444445,138.28208362900008,536.54,165.61,3,3,2.0,1.0,0.6666666666666666,3
1711,5,5562.38,1112.476,597.1927379665631,2027.28,531.65,4,4,1.8,1.0,0.6,1
1712,5,2941.93,588.386,404.8206176567592,1233.82,127.92,3,5,2.0,1.0,0.8,3
1713,5,1382.38,276.476,22.821321828500647,309.8,258.33,2,2,1.6,1.0,0.8,3
1714,11,73360.56,6669.141818181818,4521.31192263002,16892.58,1565.02,5,3,3.727272727272727,0.7272727272727273,0.5454545454545454,0
1715,6,2070.12,345.02,82.28338641548487,441.41,252.65,3,3,3.1666666666666665,1.0,0.8333333333333334,3
1716,6,4939.299999999999,823.2166666666666,328.3870846221981,1250.78,514.06,4,4,2.833333333333333,0.8333333333333334,0.6666666666666666,1
1717,4,26787.98,6696.995,4982.801261074604,13310.65,2691.95,4,2,3.75,1.0,0.5,0
1718,6,2216.24,369.3733333333333,191.48980804906213,734.75,238.46,3,3,3.1666666666666665,1.0,0.8333333333333334,3
1719,4,1697.02,424.255,84.85799058819782,506.24,312.49,2,4,1.5,1.0,0.0,1
1720,12,9199.09,766.5908333333333,453.4373852225071,1475.28,156.6,5,6,2.583333333333333,0.9166666666666666,0.5,1
1721,10,8412.8,841.28,830.4850066744799,2521.91,108.06,4,5,2.4,0.9,0.4,1
1722,4,1429.01,357.2525,177.75221224596146,618.49,227.59,2,2,2.75,1.0,1.0,3
1723,3,1510.44,503.48,301.0615199589612,754.52,169.7,2,1,1.6666666666666667,1.0,0.0,3
1724,3,1319.19,439.73,122.17756790835216,578.72,349.29,2,2,2.0,0.6666666666666666,1.0,3
1725,10,7328.14,732.8140000000001,622.3417482951879,1866.26,126.99,4,5,2.5,0.8,0.2,1
1726,18,11104.0,616.8888888888889,411.7066118557627,1608.0,171.88,5,6,2.6666666666666665,1.0,0.4444444444444444,1
1727,13,5083.14,391.01076923076926,160.45674694766078,726.86,148.93,3,3,3.076923076923077,0.8461538461538461,0.6923076923076923,3
1728,8,2843.92,355.49,222.6994489055982,709.66,134.08,5,2,2.0,1.0,0.625,1
